ABC,ABC XYZ Bucket,Country1,Country2,Month,prodHier1,prodHier2,prodHier3,prodHier4,prodHier5,prodHier6,prodHier7,prodHier8,prodHier9,State,Time Stamp,Updated brand,XYZ,Abs Error,Accuracy Calculation,Bias,Error,Historical Forecast,Quarter,sales contribution,salesValue,Updated Actual,Week,Year
A,AZ,,,May,India,west,Hi,Refill,Brand4,RGAOA,HA51,HA51-RGAOA,GT,Goa,5/1/2022,Brand4,Z,0.052780755,0.996163908,-0.003836092,-0.052780755,13.70621095,1,4.9,13.7589917,13.7589917,18,2022
A,AZ,,,May,India,west,Hi,Refill,Brand4,RFL1R,HA38,HA38-RFL1R,GT,Gujrat,5/1/2022,Brand4,Z,33.8096425,-0.398816302,1.398816302,33.8096425,57.979823,1,4.9,24.1701805,24.1701805,18,2022
A,AZ,,,May,India,west,Hi,Refill,Brand4,RF1R,HA39,HA39-RF1R,GT,Gujrat,5/1/2022,Brand4,Z,5.9748248,,-1,-5.9748248,0,1,4.9,5.9748248,0,18,2022
A,AZ,,,May,India,west,Hi,Refill,Brand4,RFL1R,HA42,HA42-RFL1R,GT,Maharastra,5/1/2022,Brand4,Z,6.20905899,0.502292867,0.497707133,6.20905899,18.68438549,1,4.9,12.4753265,12.4753265,18,2022
A,AZ,,,May,India,west,Hi,Refill,Brand4,RGATA,HA51,HA51-RGATA,GT,Maharastra,5/1/2022,Brand4,Z,2.878435016,0.788343369,0.211656631,2.878435016,16.47798542,1,4.9,13.5995504,13.5995504,18,2022
B,BZ,,,May,India,East,Fabric Care,Liquid Detergent,Brand3,CEPR4,HA36,HA36-CEPR4,GT,Assam,5/1/2022,Brand3,Z,0.131034958,0.942358284,0.057641716,0.131034958,2.404301058,1,2.2,2.2732661,2.2732661,18,2022
B,BZ,,,May,India,East,Fabric Care,Liquid Detergent,Brand3,CEBP1G,HA39,HA39-CEBP1G,GT,Sikkim,5/1/2022,Brand3,Z,3.70095963,0.543252934,-0.456747066,-3.70095963,4.40190497,1,2.2,8.1028646,8.1028646,18,2022
B,BZ,,,May,India,North,Fabric Care,Liquid Detergent,Brand3,CEBR1,HA42,HA42-CEBR1,GT,Delhi,5/1/2022,Brand3,Z,0.098929727,0.951548265,-0.048451735,-0.098929727,1.942890374,1,2.2,2.0418201,2.0418201,18,2022
B,BZ,,,May,India,North,Fabric Care,Liquid Detergent,Brand3,CEBR5,HA40,HA40-CEBR5,GT,Haryana,5/1/2022,Brand3,Z,0.454761786,0.836189345,0.163810655,0.454761786,3.230904686,1,2.2,2.7761429,2.7761429,18,2022
B,BZ,,,May,India,South,Fabric Care,Liquid Detergent,Brand3,CEBR2,HA40,HA40-CEBR2,GT,Telangana,5/1/2022,Brand3,Z,0.454554006,0.787981443,0.212018557,0.454554006,2.598489006,1,2.2,2.143935,2.143935,18,2022
B,BZ,,,May,India,South,Hair Color,Mehendi Powder,Brand12,KNNO4,HA38,HA38-KNNO4,GT,Tamil Nadu,5/1/2022,Brand12,Z,4.737982344,0.793184779,-0.206815221,-4.737982344,18.17127126,1,2.2,22.9092536,22.9092536,18,2022
B,BZ,,,May,India,East,Hi,Lmd,Brand4,UF1R,HA42,HA42-UF1R,GT,Sikkim,5/1/2022,Brand4,Z,3.8142472,,-1,-3.8142472,0,1,2.2,3.8142472,0,18,2022
B,BZ,,,May,India,North,Hi,Coil,Brand4,LGNC8,HA42,HA42-LGNC8,GT,Delhi,5/1/2022,Brand4,Z,33.06525702,-16.898600477,17.898600477,33.06525702,34.91262252,1,2.2,1.8473655,1.8473655,18,2022
B,BZ,,,May,India,North,Hi,Refill,Brand4,RFL1R,HA36,HA36-RFL1R,GT,Delhi,5/1/2022,Brand4,Z,14.2244992,,-1,-14.2244992,0,1,2.2,14.2244992,0,18,2022
B,BZ,,,May,India,South,Hi,Lmd,Brand4,UF1R,HA26,HA26-UF1R,GT,Tamil Nadu,5/1/2022,Brand4,Z,3.118838419,0.581479353,-0.418520647,-3.118838419,4.333215481,1,2.2,7.4520539,7.4520539,18,2022
B,BZ,,,May,India,South,Hi,Refill,Brand4,RGAOA,HA37,HA37-RGAOA,GT,Tamil Nadu,5/1/2022,Brand4,Z,0.308574288,0.821414691,-0.178585309,-0.308574288,1.419307412,1,2.2,1.7278817,1.7278817,18,2022
B,BZ,,,May,India,west,Hi,Lmd,Brand4,UF1R,HA39,HA39-UF1R,GT,Maharastra,5/1/2022,Brand4,Z,2.596596712,-1.790108936,-0.736155341,-2.596596712,0.930643488,1,2.2,3.5272402,0.930643488,18,2022
B,BZ,,,May,India,west,Hi,Refill,Brand4,RF1R,HA26,HA26-RF1R,GT,Gujrat,5/1/2022,Brand4,Z,14.09764063,-1.873846995,2.873846995,14.09764063,19.00313513,1,2.2,4.9054945,4.9054945,18,2022
B,BZ,,,May,India,west,Hi,Refill,Brand4,RFL1R,HA37,HA37-RFL1R,GT,Gujrat,5/1/2022,Brand4,Z,3.823458924,0.418232277,0.581767723,3.823458924,10.39559892,1,2.2,6.57214,6.57214,18,2022
B,BZ,,,May,India,East,Hygiene,Powder Handwash,Brand7,MPHRRN,HA39,HA39-MPHRRN,GT,Arunachal Pradesh,5/1/2022,Brand7,Z,12.83973277,-0.222980380,-0.550153475,-12.83973277,10.49872343,1,2.2,23.3384562,10.49872343,18,2022
C,CZ,,,May,India,East,Fabric Care,Liquid Detergent,Brand3,CEPR4,HA27,HA27-CEPR4,GT,Assam,5/1/2022,Brand3,Z,0.254992561,0.905473811,0.094526189,0.254992561,2.952578961,1,1.14,2.6975864,2.6975864,18,2022
C,CZ,,,May,India,East,Fabric Care,Liquid Detergent,Brand3,CEBR5,HA38,HA38-CEBR5,GT,Manipur,5/1/2022,Brand3,Z,1.437849197,0.583997706,-0.416002294,-1.437849197,2.018500003,1,1.14,3.4563492,3.4563492,18,2022
C,CZ,,,May,India,North,Fabric Care,Liquid Detergent,Brand3,CEPR4,HA39,HA39-CEPR4,GT,Delhi,5/1/2022,Brand3,Z,0.855849051,0.083589601,0.916410399,0.855849051,1.789763651,1,1.14,0.9339146,0.9339146,18,2022
C,CZ,,,May,India,North,Fabric Care,Liquid Detergent,Brand3,CEPR4,HA51,HA51-CEPR4,GT,Haryana,5/1/2022,Brand3,Z,0.143679075,0.783855433,0.216144567,0.143679075,0.808415075,1,1.14,0.664736,0.664736,18,2022
C,CZ,,,May,India,west,Fabric Care,Liquid Detergent,Brand3,CEBR1,HA27,HA27-CEBR1,GT,Goa,5/1/2022,Brand3,Z,1.441593525,0.615605566,-0.384394434,-1.441593525,2.308704075,1,1.14,3.7502976,3.7502976,18,2022
C,CZ,,,May,India,west,Fabric Care,Liquid Detergent,Brand3,CESR3,HA51,HA51-CESR3,GT,Goa,5/1/2022,Brand3,Z,0.350640396,-1.234948405,-0.690876060,-0.350640396,0.156889705,1,1.14,0.5075301,0.156889705,18,2022
C,CZ,,,May,India,west,Fabric Care,Liquid Detergent,Brand3,CEBR2,HA39,HA39-CEBR2,GT,Gujrat,5/1/2022,Brand3,Z,0.600519638,-1.761166461,-0.734125035,-0.600519638,0.217487662,1,1.14,0.8180073,0.217487662,18,2022
C,CZ,,,May,India,East,Hi,Refill,Brand4,RF2R,HA37,HA37-RF2R,GT,Assam,5/1/2022,Brand4,Z,2.88183698,-0.268404718,-0.559161559,-2.88183698,2.27201692,1,1.14,5.1538539,2.27201692,18,2022
C,CZ,,,May,India,East,Hi,Refill,Brand4,RFL1R,HA26,HA26-RFL1R,GT,Manipur,5/1/2022,Brand4,Z,3.186593548,0.464922758,0.535077242,3.186593548,9.141983348,1,1.14,5.9553898,5.9553898,18,2022
C,CZ,,,May,India,East,Hi,Refill,Brand4,RF2R,HA26,HA26-RF2R,GT,Sikkim,5/1/2022,Brand4,Z,13.03793821,-0.859792998,1.859792998,13.03793821,20.04836261,1,1.14,7.0104244,7.0104244,18,2022
C,CZ,,,May,India,East,Hi,Refill,Brand4,RF2R,HA27,HA27-RF2R,GT,Sikkim,5/1/2022,Brand4,Z,0.720480125,0.915397529,0.084602471,0.720480125,9.236544925,1,1.14,8.5160648,8.5160648,18,2022
C,CZ,,,May,India,North,Hi,Racquet,Brand5,OFRAC1,HA37,HA37-OFRAC1,GT,Punjab,5/1/2022,Brand5,Z,0.853270897,0.336163741,0.663836259,0.853270897,2.138634397,1,1.14,1.2853635,1.2853635,18,2022
C,CZ,,,May,India,South,Hi,Coil,Brand4,LGHF2,HA42,HA42-LGHF2,GT,Karnataka,5/1/2022,Brand4,Z,0.553946349,-2.713466569,3.713466569,0.553946349,0.703118649,1,1.14,0.1491723,0.1491723,18,2022
C,CZ,,,May,India,west,Hi,Coil,Brand4,LGHF2,HA41,HA41-LGHF2,GT,Gujrat,5/1/2022,Brand4,Z,0.32661449,0.043256901,0.956743099,0.32661449,0.66799609,1,1.14,0.3413816,0.3413816,18,2022
C,CZ,,,May,India,South,Hygiene,Powder Handwash,Brand7,MPHRRN,HA25,HA25-MPHRRN,GT,Telangana,5/1/2022,Brand7,Z,4.720445158,0.603581342,-0.396418658,-4.720445158,7.187281842,1,1.14,11.907727,11.907727,18,2022
C,CZ,,,May,India,west,Hygiene,Powder Handwash,Brand7,MPHRRN,HA28,HA28-MPHRRN,GT,Goa,5/1/2022,Brand7,Z,4.909738285,0.617495411,-0.382504589,-4.909738285,7.926024815,1,1.14,12.8357631,12.8357631,18,2022
C,CZ,,,May,India,East,Personal Wash,Soap,Brand6,ACRO9,HA41,HA41-ACRO9,GT,Arunachal Pradesh,5/1/2022,Brand6,Z,0.399816469,0.933783783,0.066216217,0.399816469,6.437861069,1,1.14,6.0380446,6.0380446,18,2022
A,AX,,,June,India,East,Hair Color,Creme,Brand2,BMBB2T,HA40,HA40-BMBB2T,GT,Assam,6/1/2022,Brand2,X,9.77445601,0.927186093,-0.072813907,-9.77445601,124.4644051,1,42.96,134.2388611,134.2388611,22,2022
A,AX,,,June,India,North,Hair Color,Creme,Brand2,BMBB2T,HA54,HA54-BMBB2T,GT,Punjab,6/1/2022,Brand2,X,17.88094699,0.841645378,-0.158354622,-17.88094699,95.03616731,1,42.96,112.9171143,112.9171143,22,2022
A,AX,,,June,India,South,Hair Color,Powder,Brand2,BPSK9,HA54,HA54-BPSK9,GT,Telangana,6/1/2022,Brand2,X,7.114587262,0.926661699,-0.073338301,-7.114587262,89.89594068,1,42.96,97.01052794,97.01052794,22,2022
A,AX,,,June,India,South,Hi,Aerosol,Brand5,SHAF7,HA24,HA24-SHAF7,GT,Tamil Nadu,6/1/2022,Brand5,X,5.051454962,0.728602759,0.271397241,5.051454962,23.66422695,1,42.96,18.61277199,18.61277199,22,2022
A,AX,,,June,India,South,Hi,Aerosol,Brand5,SHAC4,HA24,HA24-SHAC4,GT,Telangana,6/1/2022,Brand5,X,15.77440989,0.164152101,0.835847899,15.77440989,34.64675486,1,42.96,18.87234497,18.87234497,22,2022
A,AX,,,June,India,East,Personal Wash,Soap,Brand11,ASOO9,HA25,HA25-ASOO9,GT,Assam,6/1/2022,Brand11,X,0.924329036,0.966551107,-0.033448893,-0.924329036,26.70974064,1,42.96,27.63406968,27.63406968,22,2022
A,AX,,,June,India,East,Personal Wash,Soap,Brand6,ACRO3,HA43,HA43-ACRO3,GT,Arunachal Pradesh,6/1/2022,Brand6,X,9.220101626,0.821746695,-0.178253305,-9.220101626,42.50461456,1,42.96,51.72471619,51.72471619,22,2022
A,AX,,,June,India,North,Personal Wash,Soap,Brand1,AGNSAH,HA54,HA54-AGNSAH,GT,Chandigarh,6/1/2022,Brand1,X,6.72768486,0.902832723,-0.097167277,-6.72768486,62.51048958,1,42.96,69.23817444,69.23817444,22,2022
A,AX,,,June,India,North,Personal Wash,Soap,Brand6,ACRO7,HA43,HA43-ACRO7,GT,Punjab,6/1/2022,Brand6,X,1.74717923,0.99,-0.01,-1.74717923,172.9707438,1,42.96,174.717923,174.717923,22,2022
A,AX,,,June,India,South,Personal Wash,Soap,Brand1,AGNA57,HA37,HA37-AGNA57,GT,Karnataka,6/1/2022,Brand1,X,6.304522081,0.925124915,-0.074875085,-6.304522081,77.89601059,1,42.96,84.20053267,84.20053267,22,2022
A,AX,,,June,India,South,Personal Wash,Soap,Brand1,AGNSAH,HA40,HA40-AGNSAH,GT,Karnataka,6/1/2022,Brand1,X,35.85150458,0.579587607,-0.420412393,-35.85150458,49.42548822,1,42.96,85.2769928,85.2769928,22,2022
A,AX,,,June,India,South,Personal Wash,Soap,Brand1,AGNSCH,HA41,HA41-AGNSCH,GT,Karnataka,6/1/2022,Brand1,X,19.55330865,0.678583349,-0.321416651,-19.55330865,41.28146333,1,42.96,60.83477198,60.83477198,22,2022
A,AX,,,June,India,South,Personal Wash,Soap,Brand1,AGNS57S,HA29,HA29-AGNS57S,GT,Telangana,6/1/2022,Brand1,X,30.15877826,0.672610618,-0.327389382,-30.15877826,61.96020882,1,42.96,92.11898708,92.11898708,22,2022
A,AX,,,June,India,South,Personal Wash,Soap,Brand6,ACLH6,HA24,HA24-ACLH6,GT,Telangana,6/1/2022,Brand6,X,7.007842649,0.851882498,-0.148117502,-7.007842649,40.30488242,1,42.96,47.31272507,47.31272507,22,2022
A,AX,,,June,India,South,Personal Wash,Soap,Brand6,ACL14,HA41,HA41-ACL14,GT,Telangana,6/1/2022,Brand6,X,4.279708473,0.958031054,-0.041968946,-4.279708473,97.69350873,1,42.96,101.9732172,101.9732172,22,2022
A,AX,,,June,India,west,Personal Wash,Soap,Brand1,AGNJCH,HA38,HA38-AGNJCH,GT,Goa,6/1/2022,Brand1,X,10.67663947,0.754412271,-0.245587729,-10.67663947,32.79719171,1,42.96,43.47383118,43.47383118,22,2022
A,AX,,,June,India,west,Personal Wash,Soap,Brand1,AGNJCH,HA39,HA39-AGNJCH,GT,Gujrat,6/1/2022,Brand1,X,16.58679901,0.629081636,-0.370918364,-16.58679901,28.13139404,1,42.96,44.71819305,44.71819305,22,2022
A,AX,,,June,India,west,Personal Wash,Soap,Brand6,ACL14,HA25,HA25-ACL14,GT,Maharastra,6/1/2022,Brand6,X,0.502079268,0.993805293,0.006194707,0.502079268,81.55179413,1,42.96,81.04971486,81.04971486,22,2022
A,AX,,,June,India,west,Personal Wash,Soap,Brand6,ACRO1,HA41,HA41-ACRO1,GT,Maharastra,6/1/2022,Brand6,X,0.858169525,0.99,-0.01,-0.858169525,84.95878298,1,42.96,85.8169525,85.8169525,22,2022
B,BX,,,June,India,East,Hair Color,Creme,Brand2,BMBL2T,HA40,HA40-BMBL2T,GT,Arunachal Pradesh,6/1/2022,Brand2,X,2.196240055,0.932845416,-0.067154584,-2.196240055,30.50800646,1,5.99,32.70424652,32.70424652,22,2022
B,BX,,,June,India,North,Hair Color,Creme,Brand2,BMBD2T,HA36,HA36-BMBD2T,GT,Chandigarh,6/1/2022,Brand2,X,0.231146821,0.989400499,-0.010599501,-0.231146821,21.57618283,1,5.99,21.80732965,21.80732965,22,2022
B,BX,,,June,India,west,Hair Color,Creme,Brand2,BMBD2T,HA39,HA39-BMBD2T,GT,Goa,6/1/2022,Brand2,X,6.264238671,0.748430813,-0.251569187,-6.264238671,18.63642089,1,5.99,24.90065956,24.90065956,22,2022
B,BX,,,June,India,East,Hi,Aerosol,Brand5,SHAF4,HA37,HA37-SHAF4,GT,Assam,6/1/2022,Brand5,X,5.054595581,0.447907435,0.552092565,5.054595581,14.20993637,1,5.99,9.155340791,9.155340791,22,2022
B,BX,,,June,India,North,Hi,Aerosol,Brand5,SHAF4,HA24,HA24-SHAF4,GT,Delhi,6/1/2022,Brand5,X,6.181299906,0.345305357,0.654694643,6.181299906,15.62280057,1,5.99,9.441500664,9.441500664,22,2022
B,BX,,,June,India,North,Hi,Aerosol,Brand5,SHAF7,HA37,HA37-SHAF7,GT,Punjab,6/1/2022,Brand5,X,3.10841525,0.767352161,0.232647839,3.10841525,16.46944738,1,5.99,13.36103213,13.36103213,22,2022
B,BX,,,June,India,South,Hi,Aerosol,Brand5,SHAC2,HA37,HA37-SHAC2,GT,Karnataka,6/1/2022,Brand5,X,2.899873848,0.853670444,0.146329556,2.899873848,22.71729099,1,5.99,19.81741714,19.81741714,22,2022
B,BX,,,June,India,South,Hi,Aerosol,Brand5,SHAF2,HA28,HA28-SHAF2,GT,Telangana,6/1/2022,Brand5,X,4.612318786,0.673351835,0.326648165,4.612318786,18.73246173,1,5.99,14.12014294,14.12014294,22,2022
B,BX,,,June,India,South,Hi,Aerosol,Brand5,SHAF7,HA28,HA28-SHAF7,GT,Telangana,6/1/2022,Brand5,X,1.152174909,0.910840751,0.089159249,1.152174909,14.07483764,1,5.99,12.92266273,12.92266273,22,2022
B,BX,,,June,India,west,Hi,Aerosol,Brand5,SHAF2,HA24,HA24-SHAF2,GT,Gujrat,6/1/2022,Brand5,X,3.303152003,0.733545184,0.266454816,3.303152003,15.69982043,1,5.99,12.39666843,12.39666843,22,2022
B,BX,,,June,India,west,Hi,Aerosol,Brand5,SHAF4,HA28,HA28-SHAF4,GT,Maharastra,6/1/2022,Brand5,X,1.836445132,0.788382952,0.211617048,1.836445132,10.51459817,1,5.99,8.678153038,8.678153038,22,2022
B,BX,,,June,India,East,Personal Wash,Soap,Brand6,ACLH6,HA28,HA28-ACLH6,GT,Assam,6/1/2022,Brand6,X,2.508519514,0.916871930,-0.083128070,-2.508519514,27.66804439,1,5.99,30.1765639,30.1765639,22,2022
B,BX,,,June,India,North,Personal Wash,Soap,Brand1,AGNS57S,HA25,HA25-AGNS57S,GT,Delhi,6/1/2022,Brand1,X,25.89326849,0.448052037,0.551947963,25.89326849,72.80578604,1,5.99,46.91251755,46.91251755,22,2022
B,BX,,,June,India,South,Personal Wash,Soap,Brand1,AGNJCH,HA25,HA25-AGNJCH,GT,Karnataka,6/1/2022,Brand1,X,10.76078773,0.720622721,-0.279377279,-10.76078773,27.75625908,1,5.99,38.51704681,38.51704681,22,2022
B,BX,,,June,India,South,Personal Wash,Soap,Brand1,AGNS9,HA25,HA25-AGNS9,GT,Tamil Nadu,6/1/2022,Brand1,X,8.166473389,-0.801232826,1.801232826,8.166473389,12.70029782,1,5.99,4.533824429,4.533824429,22,2022
B,BX,,,June,India,South,Personal Wash,Soap,Brand6,ACFL7,HA28,HA28-ACFL7,GT,Keral,6/1/2022,Brand6,X,2.315353724,0.920395485,-0.079604515,-2.315353724,26.7703549,1,5.99,29.08570862,29.08570862,22,2022
B,BX,,,June,India,west,Personal Wash,Soap,Brand11,ASOO9,HA24,HA24-ASOO9,GT,Gujrat,6/1/2022,Brand11,X,0.183756927,0.984242331,-0.015757669,-0.183756927,11.47767152,1,5.99,11.66142845,11.66142845,22,2022
B,BX,,,June,India,west,Personal Wash,Soap,Brand6,ACFL7,HA24,HA24-ACFL7,GT,Goa,6/1/2022,Brand6,X,5.516756236,0.808278292,-0.191721708,-5.516756236,23.25805646,1,5.99,28.7748127,28.7748127,22,2022
B,BX,,,June,India,west,Personal Wash,Soap,Brand6,ACFL7,HA41,HA41-ACFL7,GT,Goa,6/1/2022,Brand6,X,3.566653722,0.824797457,-0.175202543,-3.566653722,16.79066331,1,5.99,20.35731703,20.35731703,22,2022
B,BX,,,June,India,west,Personal Wash,Soap,Brand6,ACFL7,HA38,HA38-ACFL7,GT,Gujrat,6/1/2022,Brand6,X,2.306436227,0.910926094,0.089073906,2.306436227,28.199948,1,5.99,25.89351177,25.89351177,22,2022
C,CX,,,June,India,East,Hair Color,Creme,Brand2,BMBU2T,HA36,HA36-BMBU2T,GT,Assam,6/1/2022,Brand2,X,0.671295279,0.946994260,-0.053005740,-0.671295279,11.99328173,1,0.56,12.66457701,12.66457701,22,2022
C,CX,,,June,India,South,Hair Color,Creme,Brand2,BMBN2T,HA37,HA37-BMBN2T,GT,Karnataka,6/1/2022,Brand2,X,0.434040682,0.965753351,-0.034246649,-0.434040682,12.23992012,1,0.56,12.6739608,12.6739608,22,2022
C,CX,,,June,India,South,Hair Color,Creme,Brand2,BMBD2T,HA37,HA37-BMBD2T,GT,Tamil Nadu,6/1/2022,Brand2,X,0.503348641,0.923727357,0.076272643,0.503348641,7.102682583,1,0.56,6.599333942,6.599333942,22,2022
C,CX,,,June,India,East,Hi,Coil,Brand4,LGHPL,HA24,HA24-LGHPL,GT,Assam,6/1/2022,Brand4,X,2.311219555,0.522875620,0.477124380,2.311219555,7.155280453,1,0.56,4.844060898,4.844060898,22,2022
C,CX,,,June,India,North,Hi,Lmd,Brand4,UFL1R,HA25,HA25-UFL1R,GT,Haryana,6/1/2022,Brand4,X,0.533047608,0.948107063,-0.051892937,-0.533047608,9.739017082,1,0.56,10.27206469,10.27206469,22,2022
C,CX,,,June,India,South,Hi,Coil,Brand4,LGHPL,HA28,HA28-LGHPL,GT,Karnataka,6/1/2022,Brand4,X,0.287599575,0.964956486,-0.035043514,-0.287599575,7.919327724,1,0.56,8.206927299,8.206927299,22,2022
C,CX,,,June,India,west,Hi,Aerosol,Brand5,SHAF7,HA41,HA41-SHAF7,GT,Gujrat,6/1/2022,Brand5,X,0.595533966,0.889797241,0.110202759,0.595533966,5.999518155,1,0.56,5.403984189,5.403984189,22,2022
C,CX,,,June,India,west,Hi,Aerosol,Brand5,SHAF7,HA43,HA43-SHAF7,GT,Gujrat,6/1/2022,Brand5,X,0.889407573,0.585744732,0.414255268,0.889407573,3.036411224,1,0.56,2.147003651,2.147003651,22,2022
C,CX,,,June,India,East,Home Care,Pocket,Brand10,FAPBR,HA37,HA37-FAPBR,GT,Sikkim,6/1/2022,Brand10,X,0.850321413,0.875313980,-0.124686020,-0.850321413,5.969379901,1,0.56,6.819701314,6.819701314,22,2022
C,CX,,,June,India,North,Home Care,Pocket,Brand10,FAPFB,HA25,HA25-FAPFB,GT,Punjab,6/1/2022,Brand10,X,1.266688875,0.889419040,-0.110580960,-1.266688875,10.1881662,1,0.56,11.45485508,11.45485508,22,2022
C,CX,,,June,India,South,Home Care,Pocket,Brand10,FAPBR,HA28,HA28-FAPBR,GT,Keral,6/1/2022,Brand10,X,1.162283991,0.888343479,0.111656521,1.162283991,11.5717431,1,0.56,10.40945911,10.40945911,22,2022
C,CX,,,June,India,South,Home Care,Pocket,Brand10,FAPLB,HA37,HA37-FAPLB,GT,Tamil Nadu,6/1/2022,Brand10,X,0.474310184,0.924340680,-0.075659320,-0.474310184,5.794715023,1,0.56,6.269025207,6.269025207,22,2022
C,CX,,,June,India,East,Personal Wash,Soap,Brand1,AGNFCH,HA28,HA28-AGNFCH,GT,Sikkim,6/1/2022,Brand1,X,1.707134049,0.872706995,-0.127293005,-1.707134049,11.70392533,1,0.56,13.41105938,13.41105938,22,2022
A,AY,,,June,India,North,Hair Color,Powder,Brand2,BPSK9,HA29,HA29-BPSK9,GT,Chandigarh,6/1/2022,Brand2,Y,6.667440104,0.827180572,0.172819428,6.667440104,45.24782535,1,32.06,38.58038525,38.58038525,22,2022
A,AY,,,June,India,North,Hair Color,Powder,Brand2,BPSK9,HA37,HA37-BPSK9,GT,Delhi,6/1/2022,Brand2,Y,9.610076152,0.771515192,-0.228484808,-9.610076152,32.4499462,1,32.06,42.06002235,42.06002235,22,2022
A,AY,,,June,India,South,Hair Color,Powder,Brand2,BPSK9,HA38,HA38-BPSK9,GT,Karnataka,6/1/2022,Brand2,Y,19.36324339,0.803982188,-0.196017812,-19.36324339,79.41983766,1,32.06,98.78308105,98.78308105,22,2022
A,AY,,,June,India,South,Hair Color,Powder,Brand2,BPSK9,HA26,HA26-BPSK9,GT,Tamil Nadu,6/1/2022,Brand2,Y,44.34110005,-0.139458915,-0.532592099,-44.34110005,38.91417186,1,32.06,83.25527191,38.91417186,22,2022
A,AY,,,June,India,South,Hair Color,Powder,Brand2,BPSK9,HA24,HA24-BPSK9,GT,Telangana,6/1/2022,Brand2,Y,6.325934087,0.818159689,-0.181840311,-6.325934087,28.46246929,1,32.06,34.78840338,34.78840338,22,2022
A,AY,,,June,India,west,Hair Color,Creme,Brand2,BMBB2T,HA38,HA38-BMBB2T,GT,Maharastra,6/1/2022,Brand2,Y,2.492131291,0.960748537,0.039251463,2.492131291,65.98355585,1,32.06,63.49142456,63.49142456,22,2022
A,AY,,,June,India,west,Hair Color,Powder,Brand2,BPSK9,HA28,HA28-BPSK9,GT,Goa,6/1/2022,Brand2,Y,8.979838496,0.655469305,0.344530695,8.979838496,35.04381085,1,32.06,26.06397235,26.06397235,22,2022
A,AY,,,June,India,East,Hi,Coil,Brand4,LGHF2,HA25,HA25-LGHF2,GT,Arunachal Pradesh,6/1/2022,Brand4,Y,2.42559961,0.942477687,-0.057522313,-2.42559961,39.74237791,1,32.06,42.16797752,42.16797752,22,2022
A,AY,,,June,India,East,Hi,Coil,Brand4,LGMP8,HA25,HA25-LGMP8,GT,Assam,6/1/2022,Brand4,Y,36.32324784,0.400466285,0.599533715,36.32324784,96.90907805,1,32.06,60.58583021,60.58583021,22,2022
A,AY,,,June,India,East,Hi,Lmd,Brand4,UF1R,HA28,HA28-UF1R,GT,Manipur,6/1/2022,Brand4,Y,6.676051362,0.726364032,-0.273635968,-6.676051362,17.72151379,1,32.06,24.39756515,24.39756515,22,2022
A,AY,,,June,India,East,Hi,Refill,Brand4,RF2R,HA51,HA51-RF2R,GT,Assam,6/1/2022,Brand4,Y,1.006891813,0.99,-0.01,-1.006891813,99.68228949,1,32.06,100.6891813,100.6891813,22,2022
A,AY,,,June,India,East,Hi,Refill,Brand4,RF1R,HA41,HA41-RF1R,GT,Manipur,6/1/2022,Brand4,Y,14.59935346,0.689397162,0.310602838,14.59935346,61.60263768,1,32.06,47.00328422,47.00328422,22,2022
A,AY,,,June,India,East,Hi,Aerosol,Brand5,SHAF7,HA39,HA39-SHAF7,GT,Assam,6/1/2022,Brand5,Y,9.478158521,-0.000897468,1.000897468,9.478158521,18.94781833,1,32.06,9.469659805,9.469659805,22,2022
A,AY,,,June,India,East,Hi,Coil,Brand9,LJHB2,HA54,HA54-LJHB2,GT,Assam,6/1/2022,Brand9,Y,1.12198126,0.936930943,0.063069057,1.12198126,18.91170752,1,32.06,17.78972626,17.78972626,22,2022
A,AY,,,June,India,North,Hi,Card,Brand4,GGAF1,HA54,HA54-GGAF1,GT,Chandigarh,6/1/2022,Brand4,Y,11.08405002,0.593752271,0.406247729,11.08405002,38.36801799,1,32.06,27.28396797,27.28396797,22,2022
A,AY,,,June,India,North,Hi,Card,Brand4,GGAF1,HA25,HA25-GGAF1,GT,Haryana,6/1/2022,Brand4,Y,0.832723383,0.990000000,-0.010000000,-0.832723383,82.43961489,1,32.06,83.27233827,83.27233827,22,2022
A,AY,,,June,India,North,Hi,Refill,Brand4,RF16,HA29,HA29-RF16,GT,Chandigarh,6/1/2022,Brand4,Y,7.044538357,-0.271322681,1.271322681,7.044538357,12.58564799,1,32.06,5.541109633,5.541109633,22,2022
A,AY,,,June,India,North,Hi,Refill,Brand4,RGATA,HA43,HA43-RGATA,GT,Chandigarh,6/1/2022,Brand4,Y,3.202192842,0.674584311,0.325415689,3.202192842,13.04250771,1,32.06,9.840314865,9.840314865,22,2022
A,AY,,,June,India,North,Hi,Refill,Brand4,RGAOA,HA25,HA25-RGAOA,GT,Delhi,6/1/2022,Brand4,Y,21.84748777,0.485230898,0.514769102,21.84748777,64.28882249,1,32.06,42.44133472,42.44133472,22,2022
A,AY,,,June,India,North,Hi,Refill,Brand4,RF1R,HA37,HA37-RF1R,GT,Haryana,6/1/2022,Brand4,Y,3.859960311,0.795793820,-0.204206180,-3.859960311,15.04230953,1,32.06,18.90226984,18.90226984,22,2022
A,AY,,,June,India,North,Hi,Refill,Brand4,RF1R,HA54,HA54-RF1R,GT,Haryana,6/1/2022,Brand4,Y,23.36565748,0.590730453,0.409269547,23.36565748,80.45677915,1,32.06,57.09112167,57.09112167,22,2022
